Crash ID,Contributing Factors,Crash Date,Crash Month,Crash Total Injury Count,Day of Week,Hour of Day,Intersecting Street Name,Latitude,Longitude,Number of Lanes,Road Class,Roadway Type,Speed Limit,Street Name,Surface Condition,Weather Condition,Charge,Citation,Person Age,Person Gender
19093457,FAILED TO YIELD RIGHT OF WAY - YIELD SIGN,9/3/2022,9,0,SATURDAY,08:00 - 08:59,N/A,33.19072235,-97.1136783,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,43,2 - FEMALE
19094797,FAILED TO DRIVE IN SINGLE LANE,9/3/2022,9,0,SATURDAY,19:00 - 19:59,S MAYHILL RD,33.17345925,-97.08993145,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",30,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,54,1 - MALE
19094797,FAILED TO DRIVE IN SINGLE LANE,9/3/2022,9,0,SATURDAY,19:00 - 19:59,S MAYHILL RD,33.17345925,-97.08993145,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",30,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,50,1 - MALE
19094797,FAILED TO DRIVE IN SINGLE LANE,9/3/2022,9,0,SATURDAY,19:00 - 19:59,S MAYHILL RD,33.17345925,-97.08993145,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",30,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,2 - FEMALE
19100472,HAD BEEN DRINKING,9/3/2022,9,0,SATURDAY,19:00 - 19:59,UNKNOWN,33.21578534,-97.11213794,No Data,FARM TO MARKET,No Data,30,FM 426,1 - DRY,1 - CLEAR,DRIVING WHILE INTOXICATED,No Data,23,1 - MALE
19100472,HAD BEEN DRINKING,9/3/2022,9,0,SATURDAY,19:00 - 19:59,UNKNOWN,33.21578534,-97.11213794,No Data,FARM TO MARKET,No Data,30,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,2 - FEMALE
19100472,HAD BEEN DRINKING,9/3/2022,9,0,SATURDAY,19:00 - 19:59,UNKNOWN,33.21578534,-97.11213794,No Data,FARM TO MARKET,No Data,30,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,2 - FEMALE
19100472,HAD BEEN DRINKING,9/3/2022,9,0,SATURDAY,19:00 - 19:59,UNKNOWN,33.21578534,-97.11213794,No Data,FARM TO MARKET,No Data,30,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,2 - FEMALE
19102162,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,9/3/2022,9,2,SATURDAY,10:00 - 10:59,TEXAS ST,33.22230419,-97.12737246,No Data,CITY STREET,No Data,30,N BELL AVE,1 - DRY,1 - CLEAR,FAIL TO YIELD RIGHT OF WAY-STOP SIGN,10387278,61,2 - FEMALE
19102162,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,9/3/2022,9,2,SATURDAY,10:00 - 10:59,TEXAS ST,33.22230419,-97.12737246,No Data,CITY STREET,No Data,30,N BELL AVE,1 - DRY,1 - CLEAR,NO CHARGES,No Data,60,2 - FEMALE
19102380,FAILED TO DRIVE IN SINGLE LANE,9/3/2022,9,0,SATURDAY,17:00 - 17:59,NOT REPORTED,33.31928867,-97.18022843,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19110552,DRIVER INATTENTION; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,12:00 - 12:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,5,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19118773,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.18234776,-97.10254562,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,18,2 - FEMALE
19118773,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.18234776,-97.10254562,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,16,2 - FEMALE
19118773,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.18234776,-97.10254562,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,48,2 - FEMALE
19118773,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.18234776,-97.10254562,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,56,1 - MALE
19118773,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.18234776,-97.10254562,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
19118773,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.18234776,-97.10254562,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,2 - FEMALE
19118773,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/3/2022,9,0,SATURDAY,14:00 - 14:59,NOT REPORTED,33.18234776,-97.10254562,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,18,1 - MALE
19175446,DRIVER INATTENTION,9/3/2022,9,0,SATURDAY,16:00 - 16:59,FM0426,33.21659837,-97.13303776,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19175446,DRIVER INATTENTION,9/3/2022,9,0,SATURDAY,16:00 - 16:59,FM0426,33.21659837,-97.13303776,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,2 - FEMALE
19175446,DRIVER INATTENTION,9/3/2022,9,0,SATURDAY,16:00 - 16:59,FM0426,33.21659837,-97.13303776,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,30,1 - MALE
19370232,CHANGED LANE WHEN UNSAFE;OTHER (EXPLAIN IN NARRATIVE),9/3/2022,9,1,SATURDAY,20:00 - 20:59,N/A,33.19885485,-97.09127953,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,44,1 - MALE
19370232,CHANGED LANE WHEN UNSAFE;OTHER (EXPLAIN IN NARRATIVE),9/3/2022,9,1,SATURDAY,20:00 - 20:59,N/A,33.19885485,-97.09127953,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,39,2 - FEMALE
19370232,CHANGED LANE WHEN UNSAFE;OTHER (EXPLAIN IN NARRATIVE),9/3/2022,9,1,SATURDAY,20:00 - 20:59,N/A,33.19885485,-97.09127953,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,BICYCLE RIDE TOO FAR FROM RIGHT SIDE OF CURB WITHOUT CAUSE,10403848,55,2 - FEMALE
19094592,FAILED TO CONTROL SPEED,9/4/2022,9,0,SUNDAY,13:00 - 13:59,W PARKWAY ST,33.21819677,-97.13724246,No Data,CITY STREET,No Data,-1,N CARROLL BLVD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,No Data,1 - MALE
19094592,FAILED TO CONTROL SPEED,9/4/2022,9,0,SUNDAY,13:00 - 13:59,W PARKWAY ST,33.21819677,-97.13724246,No Data,CITY STREET,No Data,-1,N CARROLL BLVD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,23,2 - FEMALE
19094592,FAILED TO CONTROL SPEED,9/4/2022,9,0,SUNDAY,13:00 - 13:59,W PARKWAY ST,33.21819677,-97.13724246,No Data,CITY STREET,No Data,-1,N CARROLL BLVD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,23,1 - MALE
19094593,OTHER (EXPLAIN IN NARRATIVE),9/4/2022,9,0,SUNDAY,09:00 - 09:59,EL PASEO ST,33.1681242,-97.12766246,No Data,CITY STREET,No Data,30,SANTA MONICA DR,1 - DRY,99 - UNKNOWN,NO CHARGES,No Data,No Data,99 - UNKNOWN
19094802,UNDER INFLUENCE - ALCOHOL,9/4/2022,9,0,SUNDAY,02:00 - 02:59,HINKLE DR,33.22940283,-97.14460431,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,DWI,ARREST,30,2 - FEMALE
19094811,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/4/2022,9,1,SUNDAY,20:00 - 20:59,CARDINAL DR,33.21321419,-97.09286247,No Data,FARM TO MARKET,No Data,45,FM 426,1 - DRY,1 - CLEAR,FAILED TO YIELD ROW - TURNING LEFT,10447743,22,2 - FEMALE
19094811,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/4/2022,9,1,SUNDAY,20:00 - 20:59,CARDINAL DR,33.21321419,-97.09286247,No Data,FARM TO MARKET,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,26,2 - FEMALE
19094811,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/4/2022,9,1,SUNDAY,20:00 - 20:59,CARDINAL DR,33.21321419,-97.09286247,No Data,FARM TO MARKET,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,1 - MALE
19094811,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/4/2022,9,1,SUNDAY,20:00 - 20:59,CARDINAL DR,33.21321419,-97.09286247,No Data,FARM TO MARKET,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,9,2 - FEMALE
19094811,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/4/2022,9,1,SUNDAY,20:00 - 20:59,CARDINAL DR,33.21321419,-97.09286247,No Data,FARM TO MARKET,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,8,1 - MALE
19094815,CHANGED LANE WHEN UNSAFE,9/4/2022,9,0,SUNDAY,20:00 - 20:59,BLUE JAY LN,33.18089419,-97.08564247,No Data,CITY STREET,No Data,30,S MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,29,1 - MALE
19094815,CHANGED LANE WHEN UNSAFE,9/4/2022,9,0,SUNDAY,20:00 - 20:59,BLUE JAY LN,33.18089419,-97.08564247,No Data,CITY STREET,No Data,30,S MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,23,2 - FEMALE
19102381,FAILED TO CONTROL SPEED,9/4/2022,9,0,SUNDAY,12:00 - 12:59,IH0035E,33.21192551,-97.16665649,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",35,IH0035,1 - DRY,1 - CLEAR,FAILED TO CONTROL SPEED,10367293,55,1 - MALE
19102381,FAILED TO CONTROL SPEED,9/4/2022,9,0,SUNDAY,12:00 - 12:59,IH0035E,33.21192551,-97.16665649,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",35,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,49,1 - MALE
19102381,FAILED TO CONTROL SPEED,9/4/2022,9,0,SUNDAY,12:00 - 12:59,IH0035E,33.21192551,-97.16665649,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",35,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,47,2 - FEMALE
19095724,DISREGARD STOP AND GO SIGNAL,9/5/2022,9,2,MONDAY,14:00 - 14:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",40,US0077,1 - DRY,1 - CLEAR,RAN RED LIGHT,10418930,56,2 - FEMALE
19095724,DISREGARD STOP AND GO SIGNAL,9/5/2022,9,2,MONDAY,14:00 - 14:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",40,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,1 - MALE
19096088,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/5/2022,9,1,MONDAY,21:00 - 21:59,UNKNOWN,33.21032427,-97.08372901,No Data,FARM TO MARKET,No Data,55,FM 426,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,No Data,99 - UNKNOWN
19096088,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/5/2022,9,1,MONDAY,21:00 - 21:59,UNKNOWN,33.21032427,-97.08372901,No Data,FARM TO MARKET,No Data,55,FM 426,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,22,1 - MALE
19096235,FAILED TO DRIVE IN SINGLE LANE,9/5/2022,9,1,MONDAY,05:00 - 05:59,N/A,33.21351392,-97.08373696,No Data,CITY STREET,No Data,45,N MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,30,1 - MALE
19098050,FAILED TO CONTROL SPEED,9/5/2022,9,0,MONDAY,10:00 - 10:59,IH0035,33.22997118,-97.17391768,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
19098050,FAILED TO CONTROL SPEED,9/5/2022,9,0,MONDAY,10:00 - 10:59,IH0035,33.22997118,-97.17391768,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,FAIL TO CONTOL SPEED,10364796,58,1 - MALE
19098065,FAULTY EVASIVE ACTION,9/5/2022,9,0,MONDAY,19:00 - 19:59,W MULBERRY ST,33.21350419,-97.13723246,No Data,CITY STREET,No Data,35,S CARROLL BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,79,1 - MALE
19098065,FAULTY EVASIVE ACTION,9/5/2022,9,0,MONDAY,19:00 - 19:59,W MULBERRY ST,33.21350419,-97.13723246,No Data,CITY STREET,No Data,35,S CARROLL BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,71,2 - FEMALE
19098055,DRIVER INATTENTION,9/6/2022,9,0,TUESDAY,06:00 - 06:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,HINKLE DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19098064,FOLLOWED TOO CLOSELY;OTHER (EXPLAIN IN NARRATIVE),9/6/2022,9,2,TUESDAY,11:00 - 11:59,N/A,33.21189191,-97.13726856,No Data,CITY STREET,No Data,35,S CARROLL BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,72,2 - FEMALE
19098064,FOLLOWED TOO CLOSELY;OTHER (EXPLAIN IN NARRATIVE),9/6/2022,9,2,TUESDAY,11:00 - 11:59,N/A,33.21189191,-97.13726856,No Data,CITY STREET,No Data,35,S CARROLL BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
19098064,FOLLOWED TOO CLOSELY;OTHER (EXPLAIN IN NARRATIVE),9/6/2022,9,2,TUESDAY,11:00 - 11:59,N/A,33.21189191,-97.13726856,No Data,CITY STREET,No Data,35,S CARROLL BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,1 - MALE
19098710,DRIVER INATTENTION; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,20:00 - 20:59,IH0035E,33.18656478,-97.10792091,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,2 - FEMALE
19098710,DRIVER INATTENTION; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,20:00 - 20:59,IH0035E,33.18656478,-97.10792091,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,2 - FEMALE
19098710,DRIVER INATTENTION; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,20:00 - 20:59,IH0035E,33.18656478,-97.10792091,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,0,2 - FEMALE
19098710,DRIVER INATTENTION; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,20:00 - 20:59,IH0035E,33.18656478,-97.10792091,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,2 - FEMALE
19098774,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/6/2022,9,0,TUESDAY,17:00 - 17:59,N/A,33.19399293,-97.09435216,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,FAILED TO YIELD ROW - TURNING LEFT,10384287,25,1 - MALE
19098774,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/6/2022,9,0,TUESDAY,17:00 - 17:59,N/A,33.19399293,-97.09435216,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,1 - MALE
19098774,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/6/2022,9,0,TUESDAY,17:00 - 17:59,N/A,33.19399293,-97.09435216,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,1 - MALE
19098774,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/6/2022,9,0,TUESDAY,17:00 - 17:59,N/A,33.19399293,-97.09435216,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,1 - MALE
19098774,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/6/2022,9,0,TUESDAY,17:00 - 17:59,N/A,33.19399293,-97.09435216,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,1 - MALE
19102178,FAULTY EVASIVE ACTION,9/6/2022,9,1,TUESDAY,14:00 - 14:59,EAGLE DR,33.20650936,-97.14149246,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19102178,FAULTY EVASIVE ACTION,9/6/2022,9,1,TUESDAY,14:00 - 14:59,EAGLE DR,33.20650936,-97.14149246,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
19103283,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,13:00 - 13:59,NOT REPORTED,33.18911048,-97.11131619,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
19103283,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,13:00 - 13:59,NOT REPORTED,33.18911048,-97.11131619,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,2 - FEMALE
19103283,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,13:00 - 13:59,NOT REPORTED,33.18911048,-97.11131619,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,1 - MALE
19103283,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,13:00 - 13:59,NOT REPORTED,33.18911048,-97.11131619,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,CHANGING LANE WHEN UNSAFE,10399853,31,1 - MALE
19103283,CHANGED LANE WHEN UNSAFE; FAILED TO CONTROL SPEED,9/6/2022,9,0,TUESDAY,13:00 - 13:59,NOT REPORTED,33.18911048,-97.11131619,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
19100486,FOLLOWED TOO CLOSELY,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,NOT REPORTED,33.20654551,-97.1574131,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,53,1 - MALE
19100486,FOLLOWED TOO CLOSELY,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,NOT REPORTED,33.20654551,-97.1574131,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,"NO DRIVER LICENSE, NO INSURANCE","10452570, 10452570",29,1 - MALE
19100486,FOLLOWED TOO CLOSELY,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,NOT REPORTED,33.20654551,-97.1574131,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,1 - MALE
19100486,FOLLOWED TOO CLOSELY,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,NOT REPORTED,33.20654551,-97.1574131,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,1 - MALE
19102383,DISREGARD STOP SIGN OR LIGHT; DRIVER INATTENTION,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,FM0428,33.2482881,-97.09483021,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",60,SL0288,1 - DRY,1 - CLEAR,NO DRIVER'S LICENSE,10459209,39,1 - MALE
19102383,DISREGARD STOP SIGN OR LIGHT; DRIVER INATTENTION,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,FM0428,33.2482881,-97.09483021,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",60,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,1 - MALE
19102383,DISREGARD STOP SIGN OR LIGHT; DRIVER INATTENTION,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,FM0428,33.2482881,-97.09483021,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",60,SL0288,1 - DRY,1 - CLEAR,RAN RED LIGHT,10459208,17,2 - FEMALE
19102384,CHANGED LANE WHEN UNSAFE,9/7/2022,9,0,WEDNESDAY,15:00 - 15:59,N/A,33.21587446,-97.09055468,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,2 - FEMALE
19102384,CHANGED LANE WHEN UNSAFE,9/7/2022,9,0,WEDNESDAY,15:00 - 15:59,N/A,33.21587446,-97.09055468,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,1 - MALE
19102385,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/7/2022,9,0,WEDNESDAY,16:00 - 16:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,"FMFR, FAIL TO YIELD ROW TURNING LEFT","10405064, 10405064",23,1 - MALE
19102385,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/7/2022,9,0,WEDNESDAY,16:00 - 16:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,2 - FEMALE
19102385,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/7/2022,9,0,WEDNESDAY,16:00 - 16:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
19102385,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,9/7/2022,9,0,WEDNESDAY,16:00 - 16:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,17,2 - FEMALE
19102386,FAILED TO CONTROL SPEED,9/7/2022,9,0,WEDNESDAY,16:00 - 16:59,N/A,33.18664031,-97.10803882,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,36,1 - MALE
19102386,FAILED TO CONTROL SPEED,9/7/2022,9,0,WEDNESDAY,16:00 - 16:59,N/A,33.18664031,-97.10803882,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19102753,FAILED TO CONTROL SPEED,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,NOT REPORTED,33.20739836,-97.15921969,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,60,2 - FEMALE
19102753,FAILED TO CONTROL SPEED,9/7/2022,9,0,WEDNESDAY,06:00 - 06:59,NOT REPORTED,33.20739836,-97.15921969,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,34,2 - FEMALE
19103528,BACKED WITHOUT SAFETY,9/7/2022,9,0,WEDNESDAY,10:00 - 10:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,TROY H LAGRONE DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,41,1 - MALE
19111783,FOLLOWED TOO CLOSELY,9/7/2022,9,0,WEDNESDAY,07:00 - 07:59,IH0035,33.25569658,-97.17762039,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,58,2 - FEMALE
19111783,FOLLOWED TOO CLOSELY,9/7/2022,9,0,WEDNESDAY,07:00 - 07:59,IH0035,33.25569658,-97.17762039,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,33,1 - MALE
19112273,DRIVER INATTENTION,9/7/2022,9,0,WEDNESDAY,12:00 - 12:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,20,LOWRY WOODS LN,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,2 - FEMALE
19112273,DRIVER INATTENTION,9/7/2022,9,0,WEDNESDAY,12:00 - 12:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,20,LOWRY WOODS LN,1 - DRY,1 - CLEAR,NO CHARGES,No Data,36,1 - MALE
