Crash ID,Crash Total Injury Count,Fatal Crash Flag,Person Injury Severity,Person Not Injured Count,Person Total Injury Count,Contributing Factors,Crash Date,Crash Month,Crash Total Injury Count,Day of Week,Hour of Day,Intersecting Street Name,Latitude,Longitude,Number of Lanes,Road Class,Roadway Type,Speed Limit,Street Name,Surface Condition,Weather Condition,Charge,Citation,Person Age,Person Gender
19086817,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44803,8,0,TUESDAY,15:00 - 15:59,BUCEES BLVD,33.18128801,-97.10103323,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,39,1 - MALE
19086818,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,12:00 - 12:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,"FAIL TO YIELD ROW TURNING LEFT, DL NO DRIVER'S LICENSE","10448245, 10448245",25,1 - MALE
19086818,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,12:00 - 12:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
19086818,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,12:00 - 12:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,41,1 - MALE
19086819,0,0,99 - UNKNOWN,0,0,FAILED TO CONTROL SPEED,44803,8,0,TUESDAY,09:00 - 09:59,E RYAN RD,33.16161512,-97.1065667,2,FARM TO MARKET,"2 LANE, 2 WAY",35,FM2181,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,No Data,99 - UNKNOWN
19086819,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,0,TUESDAY,09:00 - 09:59,E RYAN RD,33.16161512,-97.1065667,2,FARM TO MARKET,"2 LANE, 2 WAY",35,FM2181,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,49,1 - MALE
19086934,0,0,99 - UNKNOWN,0,0,CHANGED LANE WHEN UNSAFE;UNSAFE SPEED,44803,8,0,TUESDAY,19:00 - 19:59,N/A,33.17073752,-97.18184393,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035W,2 - WET,2 - CLOUDY,NO CHARGES,No Data,No Data,99 - UNKNOWN
19087193,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,0,TUESDAY,17:00 - 17:59,N/A,33.20395046,-97.15131837,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,25,2 - FEMALE
19087193,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,0,TUESDAY,17:00 - 17:59,N/A,33.20395046,-97.15131837,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,5,2 - FEMALE
19087193,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,0,TUESDAY,17:00 - 17:59,N/A,33.20395046,-97.15131837,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,7,1 - MALE
19087193,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,0,TUESDAY,17:00 - 17:59,N/A,33.20395046,-97.15131837,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,0,2 - FEMALE
19087193,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,0,TUESDAY,17:00 - 17:59,N/A,33.20395046,-97.15131837,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,18,1 - MALE
19092877,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,16:00 - 16:59,N BONNIE BRAE ST,33.25592548,-97.16237052,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",55,US0077,2 - WET,3 - RAIN,FAILED TO YIELD RIGHT OF WAY TURNING LEFT,10367292,36,2 - FEMALE
19092877,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,16:00 - 16:59,N BONNIE BRAE ST,33.25592548,-97.16237052,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",55,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,28,1 - MALE
19093421,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,1,TUESDAY,17:00 - 17:59,NOT REPORTED,33.19324365,-97.12276316,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,19,2 - FEMALE
19093421,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,1,TUESDAY,17:00 - 17:59,NOT REPORTED,33.19324365,-97.12276316,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,73,1 - MALE
19093421,1,0,C - POSSIBLE INJURY,0,1,FAILED TO CONTROL SPEED,44803,8,1,TUESDAY,17:00 - 17:59,NOT REPORTED,33.19324365,-97.12276316,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,19,2 - FEMALE
19093421,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44803,8,1,TUESDAY,17:00 - 17:59,NOT REPORTED,33.19324365,-97.12276316,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,39,2 - FEMALE
19094484,0,0,N - NOT INJURED,1,0,DRIVER INATTENTION,44803,8,0,TUESDAY,20:00 - 20:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,1 - CLEAR,RAN RED LIGHT,10455218,49,2 - FEMALE
19094484,0,0,N - NOT INJURED,1,0,DRIVER INATTENTION,44803,8,0,TUESDAY,20:00 - 20:59,FM0428,33.23212814,-97.13275146,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",35,US0077,2 - WET,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
19094497,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,19:00 - 19:59,NOTTINGHAM DR,33.23578471,-97.10671315,6,CITY STREET,"4 OR MORE LANES, DIVIDED",30,US0377,2 - WET,3 - RAIN,FAIL TO YIELD ROW TURNING LEFT AND NO DL,10455217,19,1 - MALE
19094497,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,19:00 - 19:59,NOTTINGHAM DR,33.23578471,-97.10671315,6,CITY STREET,"4 OR MORE LANES, DIVIDED",30,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,17,2 - FEMALE
19094497,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,19:00 - 19:59,NOTTINGHAM DR,33.23578471,-97.10671315,6,CITY STREET,"4 OR MORE LANES, DIVIDED",30,US0377,2 - WET,3 - RAIN,NO CHARGES,No Data,15,1 - MALE
19094545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,16:00 - 16:59,N/A,33.23043111,-97.16097879,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,2 - WET,3 - RAIN,"NO DRIVER'S LICENSE, FAIL TO YIELD TURNING LEFT","10452706, 10452706",15,2 - FEMALE
19094545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,16:00 - 16:59,N/A,33.23043111,-97.16097879,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,2 - WET,3 - RAIN,NO CHARGES,No Data,56,1 - MALE
19094545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44803,8,0,TUESDAY,16:00 - 16:59,N/A,33.23043111,-97.16097879,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,2 - WET,3 - RAIN,NO CHARGES,No Data,No Data,2 - FEMALE
19094817,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44803,8,0,TUESDAY,21:00 - 21:59,N/A,33.23712507,-97.07281317,No Data,CITY STREET,No Data,30,GEESLING RD,2 - WET,3 - RAIN,NO CHARGES,No Data,47,1 - MALE
19094817,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44803,8,0,TUESDAY,21:00 - 21:59,N/A,33.23712507,-97.07281317,No Data,CITY STREET,No Data,30,GEESLING RD,2 - WET,3 - RAIN,NO CHARGES,No Data,19,1 - MALE
19089291,2,0,C - POSSIBLE INJURY,0,1,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44804,8,2,WEDNESDAY,19:00 - 19:59,TOWN CENTER BLVD,33.2298735,-97.16925037,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,FAILED TO YIELD RIGHT OF WAY TURNING LEFT,10435364,19,2 - FEMALE
19089291,2,0,B - SUSPECTED MINOR INJURY,0,1,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44804,8,2,WEDNESDAY,19:00 - 19:59,TOWN CENTER BLVD,33.2298735,-97.16925037,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
19089295,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44804,8,0,WEDNESDAY,20:00 - 20:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",40,US0077,1 - DRY,1 - CLEAR,FAIL TO YIELD RIGHT OF WAY TURNING LEFT,10449897,20,2 - FEMALE
19089295,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44804,8,0,WEDNESDAY,20:00 - 20:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",40,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,45,2 - FEMALE
19089336,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44804,8,0,WEDNESDAY,06:00 - 06:59,JIM CHRISTAL RD,33.21899014,-97.18631028,No Data,CITY STREET,No Data,45,S WESTERN BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,58,1 - MALE
19089336,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44804,8,0,WEDNESDAY,06:00 - 06:59,JIM CHRISTAL RD,33.21899014,-97.18631028,No Data,CITY STREET,No Data,45,S WESTERN BLVD,1 - DRY,1 - CLEAR,CHANGING LANE WHEN UNSAFE,10372320,64,2 - FEMALE
19089339,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44804,8,0,WEDNESDAY,10:00 - 10:59,KENTUCKY DERBY DR,33.17029785,-97.13578246,No Data,CITY STREET,No Data,30,BELMONT ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,84,2 - FEMALE
19089482,0,0,N - NOT INJURED,1,0,TURNED IMPROPERLY - WRONG LANE,44804,8,0,WEDNESDAY,15:00 - 15:59,N/A,33.21465419,-97.14839246,No Data,CITY STREET,No Data,20,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,70,1 - MALE
19089482,0,0,N - NOT INJURED,1,0,TURNED IMPROPERLY - WRONG LANE,44804,8,0,WEDNESDAY,15:00 - 15:59,N/A,33.21465419,-97.14839246,No Data,CITY STREET,No Data,20,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,38,1 - MALE
19089482,0,0,N - NOT INJURED,1,0,TURNED IMPROPERLY - WRONG LANE,44804,8,0,WEDNESDAY,15:00 - 15:59,N/A,33.21465419,-97.14839246,No Data,CITY STREET,No Data,20,W HICKORY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,2 - FEMALE
19090094,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44804,8,0,WEDNESDAY,14:00 - 14:59,N/A,33.23636503,-97.16083742,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,62,1 - MALE
19090094,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44804,8,0,WEDNESDAY,14:00 - 14:59,N/A,33.23636503,-97.16083742,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,56,2 - FEMALE
19090094,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44804,8,0,WEDNESDAY,14:00 - 14:59,N/A,33.23636503,-97.16083742,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,36,1 - MALE
19091026,1,0,N - NOT INJURED,1,0,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44804,8,1,WEDNESDAY,22:00 - 22:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,10,UNT LOT 85,1 - DRY,1 - CLEAR,NO CHARGES,No Data,18,1 - MALE
19091026,1,0,C - POSSIBLE INJURY,0,1,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44804,8,1,WEDNESDAY,22:00 - 22:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,10,UNT LOT 85,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
19091026,1,0,N - NOT INJURED,1,0,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44804,8,1,WEDNESDAY,22:00 - 22:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,10,UNT LOT 85,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
19091026,1,0,N - NOT INJURED,1,0,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44804,8,1,WEDNESDAY,22:00 - 22:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,10,UNT LOT 85,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
19095093,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44804,8,0,WEDNESDAY,17:00 - 17:59,IH0035E,33.19515574,-97.09308732,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,1 - DRY,1 - CLEAR,FAIL TO GIVE IBFO ACCIDENT- ATTENDED VEHICLE,10408755,48,1 - MALE
19095093,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44804,8,0,WEDNESDAY,17:00 - 17:59,IH0035E,33.19515574,-97.09308732,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,61,2 - FEMALE
19096112,0,0,N - NOT INJURED,1,0,DRIVER INATTENTION,44804,8,0,WEDNESDAY,22:00 - 22:59,SL0288,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,50,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
19096112,0,0,N - NOT INJURED,1,0,DRIVER INATTENTION,44804,8,0,WEDNESDAY,22:00 - 22:59,SL0288,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,50,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,1 - MALE
19090069,0,0,99 - UNKNOWN,0,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,06:00 - 06:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,5,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19090072,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44805,9,0,THURSDAY,06:00 - 06:59,BOLIVAR ST,33.23086796,-97.1346321,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,FAILURE TO YIELD ROW LEFT TURN,10418929,17,2 - FEMALE
19090072,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44805,9,0,THURSDAY,06:00 - 06:59,BOLIVAR ST,33.23086796,-97.1346321,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,43,2 - FEMALE
19090580,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY; DRIVER INATTENTION,44805,9,0,THURSDAY,10:00 - 10:59,N/A,33.20826319,-97.14615185,No Data,CITY STREET,No Data,20,AVENUE A,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,36,1 - MALE
19090580,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY; DRIVER INATTENTION,44805,9,0,THURSDAY,10:00 - 10:59,N/A,33.20826319,-97.14615185,No Data,CITY STREET,No Data,20,AVENUE A,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,50,2 - FEMALE
19090662,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,NOT REPORTED,33.16504436,-97.07812714,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,26,1 - MALE
19090662,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,NOT REPORTED,33.16504436,-97.07812714,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,26,1 - MALE
19090662,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,NOT REPORTED,33.16504436,-97.07812714,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,39,1 - MALE
19095491,1,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44805,9,1,THURSDAY,15:00 - 15:59,WILDERNESS ST,33.19841456,-97.11251178,No Data,CITY STREET,No Data,40,COLORADO BLVD,2 - WET,3 - RAIN,NO CHARGES,No Data,28,1 - MALE
19095491,1,0,C - POSSIBLE INJURY,0,1,OTHER (EXPLAIN IN NARRATIVE),44805,9,1,THURSDAY,15:00 - 15:59,WILDERNESS ST,33.19841456,-97.11251178,No Data,CITY STREET,No Data,40,COLORADO BLVD,2 - WET,3 - RAIN,NO CHARGES,No Data,69,1 - MALE
19095493,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY; TURNED WHEN UNSAFE,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.16863096,-97.08317938,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,53,1 - MALE
19095493,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED; FOLLOWED TOO CLOSELY; TURNED WHEN UNSAFE,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.16863096,-97.08317938,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,FOLLOWED TOO CLOSELY,10372322,25,2 - FEMALE
19095497,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.20469184,-97.15306688,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,22,1 - MALE
19095497,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.20469184,-97.15306688,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,55,2 - FEMALE
19095497,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.20469184,-97.15306688,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,53,1 - MALE
19096076,1,0,99 - UNKNOWN,0,0,DISREGARD STOP AND GO SIGNAL,44805,9,1,THURSDAY,16:00 - 16:59,N BELL AVE,33.23413791,-97.12711924,4,CITY STREET,"4 OR MORE LANES, UNDIVIDED",30,FM0428,2 - WET,3 - RAIN,NO CHARGES,No Data,No Data,99 - UNKNOWN
19096076,1,0,N - NOT INJURED,1,0,DISREGARD STOP AND GO SIGNAL,44805,9,1,THURSDAY,16:00 - 16:59,N BELL AVE,33.23413791,-97.12711924,4,CITY STREET,"4 OR MORE LANES, UNDIVIDED",30,FM0428,2 - WET,3 - RAIN,NO CHARGES,No Data,25,2 - FEMALE
19096076,1,0,B - SUSPECTED MINOR INJURY,0,1,DISREGARD STOP AND GO SIGNAL,44805,9,1,THURSDAY,16:00 - 16:59,N BELL AVE,33.23413791,-97.12711924,4,CITY STREET,"4 OR MORE LANES, UNDIVIDED",30,FM0428,2 - WET,3 - RAIN,NO CHARGES,No Data,7,2 - FEMALE
19096076,1,0,N - NOT INJURED,1,0,DISREGARD STOP AND GO SIGNAL,44805,9,1,THURSDAY,16:00 - 16:59,N BELL AVE,33.23413791,-97.12711924,4,CITY STREET,"4 OR MORE LANES, UNDIVIDED",30,FM0428,2 - WET,3 - RAIN,NO CHARGES,No Data,5,2 - FEMALE
19096079,1,0,C - POSSIBLE INJURY,0,1,UNDER INFLUENCE - ALCOHOL;CELL/MOBILE DEVICE USE - UNKNOWN,44805,9,1,THURSDAY,02:00 - 02:59,N/A,33.24468781,-97.11912972,No Data,CITY STREET,No Data,30,E WINDSOR DR,1 - DRY,1 - CLEAR,DWI,No Data,24,2 - FEMALE
19096082,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44805,9,0,THURSDAY,01:00 - 01:59,N/A,33.23144398,-97.21178837,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",60,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,49,2 - FEMALE
19096082,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44805,9,0,THURSDAY,01:00 - 01:59,N/A,33.23144398,-97.21178837,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",60,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,21,1 - MALE
19096085,0,0,N - NOT INJURED,1,0,FAULTY EVASIVE ACTION;OTHER (EXPLAIN IN NARRATIVE),44805,9,0,THURSDAY,17:00 - 17:59,ROBERTS ST,33.23317418,-97.12715246,No Data,CITY STREET,No Data,30,N BELL AVE,2 - WET,2 - CLOUDY,NO CHARGES,No Data,21,2 - FEMALE
19096085,0,0,N - NOT INJURED,1,0,FAULTY EVASIVE ACTION;OTHER (EXPLAIN IN NARRATIVE),44805,9,0,THURSDAY,17:00 - 17:59,ROBERTS ST,33.23317418,-97.12715246,No Data,CITY STREET,No Data,30,N BELL AVE,2 - WET,2 - CLOUDY,NO CHARGES,No Data,21,1 - MALE
19096110,0,0,99 - UNKNOWN,0,0,OTHER (EXPLAIN IN NARRATIVE),44805,9,0,THURSDAY,08:00 - 08:59,SHADY SHORES RD,33.16393419,-97.07180248,No Data,CITY STREET,No Data,30,LAKEVIEW BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
19096110,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44805,9,0,THURSDAY,08:00 - 08:59,SHADY SHORES RD,33.16393419,-97.07180248,No Data,CITY STREET,No Data,30,LAKEVIEW BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,43,2 - FEMALE
19096205,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44805,9,0,THURSDAY,14:00 - 14:59,N/A,33.28658822,-97.08704145,2,FARM TO MARKET,"2 LANE, 2 WAY",60,FM0428,2 - WET,3 - RAIN,NO CHARGES,No Data,49,1 - MALE
19111780,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.20469184,-97.15306688,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,FAIL TO CONTROL SPEED,10406721,25,1 - MALE
19111780,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.20469184,-97.15306688,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,21,2 - FEMALE
19111780,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.20469184,-97.15306688,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,21,2 - FEMALE
19111780,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44805,9,0,THURSDAY,16:00 - 16:59,N/A,33.20469184,-97.15306688,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,20,2 - FEMALE
19128295,1,0,C - POSSIBLE INJURY,0,1,FAILED TO DRIVE IN SINGLE LANE; FATIGUED OR ASLEEP,44805,9,1,THURSDAY,04:00 - 04:59,N/A,33.23305988,-97.18590727,No Data,CITY STREET,No Data,30,LARIAT RD,1 - DRY,1 - CLEAR,"FAIL TO DRIVE IN SINGLE LANE, NO DRIVER'S LICENSE","10449898, 10449898",19,2 - FEMALE
19093458,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44806,9,0,FRIDAY,16:00 - 16:59,NOT REPORTED,33.20537046,-97.15475434,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,53,2 - FEMALE
19093458,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44806,9,0,FRIDAY,16:00 - 16:59,NOT REPORTED,33.20537046,-97.15475434,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
